Institution,Institution_std,Year,Mean_Tone_Score,Median_Tone_Score,[ID],TLO Age,MEDSCHOOL,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,Institution Founding Year,Age_of_uni,n_sentences,n_words,supportive_per_1000w,restrictive_per_1000w,sanction_per_1000w,second_person_per_1000w,inclusive_we_per_1000w,obligation_modal_share,mean_sentence_length,long_sentence_share,procedural_share,legalese_per_1000w,iptech_per_1000w,Tone_Index,Clarity_Index,Legal_Load_Index
Arizona State University,Arizona State University,2003,0.461772017,0.495425696,80821,18,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,88989267,,3,73568758,6481212,1289783,118701,26,2,0,1,1,1,,1,,,,$0.00 ,0,15,9,"$1,000,828.00 ",$0.00 ,"($78,307.00)","$12,706.69 ",1092775,91947,86,,,92,,,,145,17,0,1,9,0,1,1,0,0,3,3,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,7871,2003Arizona State University,496,19,11,7,0.095742,0.05542958,0.03527337,1885,140,50,1898,1.58061117,1.05374078,0,0.52687039,6.849315068,0.444444444,37.96,0.48,0.12,0,34.24657534,1.987411028,0.168569099,-0.274843128
Arizona State University,Arizona State University,2004,0.461772017,0.495425696,80821,19,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,95656129,,20,79978813,5581475,1719022,153128,46,7,5,3,13,4,20,13,,,,$0.00 ,0,22,4,"$1,342,228.00 ",$0.00 ,"($144,059.00)","$15,125.90 ",1421835,79607,94,,,180,63,96,21,99,19,0,1,4,0,3,4,0,4,5,4,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,,7685,2004Arizona State University,496,,,,,,,1885,140,50,1898,1.58061117,1.05374078,0,0.52687039,6.849315068,0.444444444,37.96,0.48,0.12,0,34.24657534,1.987411028,0.168569099,-0.274843128
Arizona State University,Arizona State University,2005,0.461772017,0.495425696,80821,20,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,110221573,,28,96429486,7278043,1612714,241978,28,11,5,14,7,7,30,17,24,4,,$0.00 ,0,27,9,"$2,180,825.00 ","$20,000.00 ","$916,434.00 ","$19,059.75 ",2287170,106345,120,,,63,1,58,4,106,25,0,1,5,0,4,5,0,5,5,4,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,6757,2005Arizona State University,496,11,7,4,0.05542958,0.03527337,0.02015621,1885,140,50,1898,1.58061117,1.05374078,0,0.52687039,6.849315068,0.444444444,37.96,0.48,0.12,0,34.24657534,1.987411028,0.168569099,-0.274843128
Arizona State University,Arizona State University,2006,0.461772017,0.495425696,80821,21,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,131814265,,19,112868171,9728757,1023888,241745,16,13,6,7,8,4,53,4,17,2,,"$428,689.00 ",0,42,7,"$2,735,456.00 ","$196,160.00 ","$2,567,469.00 ","$21,750.73 ",3349612,185467,154,,,49,0,49,0,94,23,0,0,5,0,4,5,0,5,5,7,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,6385,2006Arizona State University,496,14,6,5,0.07054674,0.030234316,0.025195263,1885,140,50,1898,1.58061117,1.05374078,0,0.52687039,6.849315068,0.444444444,37.96,0.48,0.12,0,34.24657534,1.987411028,0.168569099,-0.274843128
Arizona State University,Arizona State University,2007,0.45442319,0.494954593,80821,22,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,218529322,,14,143632203,34621551,1552086,687866,42,7,4,9,1,4,37,4,11,3,,"$134,180.00 ",1,34,7,"$3,005,594.00 ","$314,787.00 ","$2,439,329.00 ","$21,733.88 ",3303549,163775,152,,13,84,0,81,3,119,15,0,,11,1,2,4,0,4,8,6,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,,,,,,,6571,2007Arizona State University,496,,,,,,,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2008,0.45442319,0.494954593,80821,23,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,237521155,,50,156168043,13969344,2191219,508710,94,5,0,40,6,4,39,13,18,32,,"$243,634.00 ",0,30,8,"$747,170.00 ","$35,593.00 ","($470,488.00)","$8,245.04 ",1212021,221217,147,,21,87,0,86,1,141,16,0,7,16,0,1,1,0,1,8,8,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,7871,2008Arizona State University,496,13,6,5,0.06550769,0.030234316,0.025195263,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2009,0.45442319,0.494954593,80821,24,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,254006785,,49,160460222,16162824,2171792,661986,109,23,5,16,19,14,104,10,33,16,,$0.00 ,0,28,6,"$1,683,000.00 ","$60,287.00 ","$368,943.00 ","$11,455.79 ",1878749,195749,164,,,126,2,124,0,157,20,0,,18,0,4,5,0,5,9,7,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,7128,2009Arizona State University,496,20,13,2,0.10078105,0.06550769,0.010078105,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2010,0.45442319,0.494954593,80821,25,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,329345118,,55,196489807,12257329,2537997,834749,139,11,2,32,14,9,64,25,36,19,0,"$633,684.00 ",0,34,6,"$839,037.00 ","$39,488.00 ","($77,532.00)","$8,693.67 ",1625716,152995,187,,,99,0,98,1,166,17,0,,22,0,2,4,0,2,10,5,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,7314,2010Arizona State University,496,32,9,4,0.16124968,0.045351475,0.02015621,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2011,0.45442319,0.494954593,80821,26,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,355214540,,73,185765739,9891461,2435439,887437,140,19,9,41,21,10,74,10,29,44,52,$0.00 ,0,30,5,"$997,302.00 ","$10,658.00 ","($488,630.00)","$6,231.60 ",1059372,62070,170,,,93,3,90,0,158,18,0,,31,1,8,10,0,9,9,4,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,8057,2011Arizona State University,496,11,14,2,0.05542958,0.07054674,0.010078105,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2012,0.45442319,0.494954593,80821,27,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,385958626,,80,194376070,13642705,2494907,1256926,125,22,9,35,36,9,151,7,29,51,44,$0.00 ,0,34,7,"$1,824,639.00 ","$14,014.00 ","$662,352.00 ","$7,951.18 ",1900333,75694,239,,,106,0,104,2,211,26,0,,29,3,8,9,0,9,9,4,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,6943,2012Arizona State University,496,19,11,3,0.095742,0.05542958,0.015117158,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2013,0.45442319,0.494954593,80821,28,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,405154000,,88,201363000,12242000,2766642,970482,178,25,9,36,41,11,150,19,44,44,,$0.00 ,1,37,6,"$1,989,210.00 ","$18,067.00 ","$230,529.00 ","$8,106.76 ",2026689,37479,250,,,171,0,171,0,273,48,0,,40,0,10,11,0,9,9,4,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,6757,2013Arizona State University,496,15,8,2,0.07558579,0.04031242,0.010078105,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2014,0.45442319,0.494954593,80821,29,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,426651000,,90,196270000,15518000,2925996,941229,202,25,10,22,56,12,202,30,55,35,,"$2,843.00 ",1,33,7,"$3,315,426.00 ","$38,701.00 ","$1,392,198.00 ","$12,938.56 ",3376965,58696,261,,,165,,,,281,56,0,4,45,7,12,12,0,10,10, ,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,6385,2014Arizona State University,496,25,6,3,0.12597632,0.030234316,0.015117158,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2015,0.45442319,0.494954593,80821,30,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,458412000,,81,196528000,14312000,3317116,1133341,212,22,12,27,42,12,196,33,55,26,0,"$1,273.00 ",0,40,9,"$1,392,041.00 ","$28,088.00 ","($747,442.00)","$5,319.75 ",1436333,43019,270,,,175,0,175,0,267,62,0,2,49,8,10,12,0,12,10,5,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,7500,2015Arizona State University,496,14,2,2,0.07054674,0.010078105,0.010078105,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2016,0.45442319,0.494954593,95006,31,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,518239000,,83,212396000,17683000,3162080,1204692,248,19,13,13,57,13,193,24,43,40,,"$4,791.00 ",1,35,12,"$10,812,971.00 ","$2,072.00 ","$8,949,810.00 ","$40,547.20 ",10907198,89436,269,,,162,0,160,2,344,60,0,0,56,6,11,13,0,13,9,5,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,6200,2016Arizona State University,496,8,5,1,0.04031242,0.025195263,0.005039053,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2017,0.45442319,0.494954593,95006,32,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,546530000,,97,229135000,16587000,3770511,1439171,290,18,11,27,55,15,315,34,52,45,,$136.00 ,,38,14,"$653,369.00 ","$2,821.00 ","($1,560,897.00)","$2,781.38 ",770443,116938,277,,,183,0,183,0,392,85,0,1,58,13,11,15,0,11,8,5,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,8428,2017Arizona State University,496,6,3,0,0.030234316,0.015117158,0,1885,140,73,2598,1.924557352,1.924557352,1.154734411,0,5.388760585,0.6,35.5890411,0.328767123,0.191780822,0.38491147,29.25327175,0.881753478,1.184403923,-0.316144949
Arizona State University,Arizona State University,2018,0.356887864,0.458509959,95006,33,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,617717000,,78,254384000,15225000,4092311,1698294,314,23,11,31,30,17,200,17,40,38,,$0.00 ,0,36,9,"$672,326.00 ","$4,209.00 ","($1,643,260.00)","$2,634.24 ",750757,78431,285,,,188,1,187,0,378,123,0,1,69,6,14,17,0,11,8,5,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,8614,2018Arizona State University,496,0,0,0,0,0,0,1885,140,118,3958,1.768569985,10.61141991,0.252652855,0,0,0.593406593,33.54237288,0.449152542,0.084745763,1.263264275,16.67508843,-0.031425368,0.001613644,-0.448341037
Arizona State University,Arizona State University,2019,0.356887864,0.458509959,80821,34,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,639637000,,81,267087000,17112000,4284221,2115725,338,24,7,20,43,18,165,10,34,47,0,$0.00 ,0,36,13,"$634,646.00 ",$433.00 ,"($1,494,551.00)","$2,239.02 ",673945,39299,301,,,228,0,222,6,474,129,0,2,78,9,17,18,0,6,10,6,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,0.00%,0,No,0,No,30.00%,8800,2019Arizona State University,496,6,1,0,0.030234316,0.005039053,0,1885,140,118,3958,1.768569985,10.61141991,0.252652855,0,0,0.593406593,33.54237288,0.449152542,0.084745763,1.263264275,16.67508843,-0.031425368,0.001613644,-0.448341037
Arizona State University,Arizona State University,2020,0.356887864,0.458509959,80821,35,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,673357244,,78,278149723,18148476,4503355,1595385,361,24,8,13,46,19,169,11,35,43,0,"$307,681.00 ",0,35,9,"$424,345.00 ","$14,393.00 ","($2,106,229.00)","$2,620.07 ",801741,69716,306,,,232,0,230,2,510,135,0,1,74,23,14,19,0,4,10,7,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,24.00%,0,No,0,No,54.76%,8243,2020Arizona State University,496,225,,43,0.13870539,,0.026508141,1885,140,118,3958,1.768569985,10.61141991,0.252652855,0,0,0.593406593,33.54237288,0.449152542,0.084745763,1.263264275,16.67508843,-0.031425368,0.001613644,-0.448341037
Arizona State University,Arizona State University,2021,0.356887864,0.458509959,80821,36,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,677303000,,79,274541000,23580000,4592131,1569821,343,22,2,14,44,21,145,14,36,43,,"$21,640.00 ",0,37,11,"$826,660.00 ","$2,672.00 ","($2,119,089.00)","$3,000.73 ",903221,54921,301,141,,214,0,211,3,477,157,0,4,81,14,11,21,0,2,9,7,,,,,,,,,,,,,,,,,,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,24.00%,0,No,0,No,54.76%,8057,2021Arizona State University,496,209,72,59,0.12884189,0.044385724,0.036371633,1885,140,118,3958,1.768569985,10.61141991,0.252652855,0,0,0.593406593,33.54237288,0.449152542,0.084745763,1.263264275,16.67508843,-0.031425368,0.001613644,-0.448341037
Arizona State University,Arizona State University,2022,0.356887864,0.458509959,80821,37,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,797224000,,75,301926172,21934511,4753747,1705337,337,22,11,8,46,21,,8,30,45,,"$1,090,514.00 ",1,34,10,"$865,225.00 ","$6,895.00 ","($1,059,028.00)","$6,522.56 ",1989382,33643,305,162,,246,0,245,1,531,167,0,2,92,10,17,21,0,4,9,5,0,0,22,0,3,5,0,3,27,0,No,0,No,0,No,0,No,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,24.00%,0,No,0,No,54.76%,6943,2022Arizona State University,496,0,65,48,0.15719944,0.040070444,0.029590482,1885,140,118,3958,1.768569985,10.61141991,0.252652855,0,0,0.593406593,33.54237288,0.449152542,0.084745763,1.263264275,16.67508843,-0.031425368,0.001613644,-0.448341037
Arizona State University,Arizona State University,2023,0.356887864,0.458509959,71180,38,1,YES,4,AZ,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,905703519,,46,342298648,24692897,4706677,1069453,349,23,3,11,43,,,7,30,46,,"$4,183.00 ",,32,7,"$629,033.00 ","$3,000.00 ","($2,942,976.00)","$2,203.96 ",694248,61032,315,134,,221,0,221,0,539,161,0,,87,26,8,21,0,3,10,7,2,0,21,0,1,6,2,1,27,,,0,No,,,0,No,arizona state university,0,No,50.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,35.43%,39.80%,0.4,,15.00%,0,No,0,No,61.25%,8800,2023Arizona State University,496,141,22,,0.08692204,0.013562305,,1885,140,118,3958,1.768569985,10.61141991,0.252652855,0,0,0.593406593,33.54237288,0.449152542,0.084745763,1.263264275,16.67508843,-0.031425368,0.001613644,-0.448341037
Auburn University,Auburn University,1995,,,71194,7,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,92852000,,4,28027000,3243000,92228,0,12,,0,,,,,,,,, ,,5,, ,$0.00 ,"($6,924.00)","$5,017.88 ",85304, ,17,,,5,,,,12,3,0,,,,,0,1,,1,0,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,6200,1995Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,1996,,,71194,8,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,87358000,,6,31401000,4212000,125151,33708,11,6,0,4,2,0,,0,,,,$0.00 ,,9,,"$188,500.00 ",$0.00 ,"$97,142.00 ","$12,572.33 ",188585,85,15,,,8,,,,8,1,0,,,,,0,1,,1, ,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,0.00%,0,No,0,No,40.00%,5457,1996Auburn University,505,184,117,19,0.16581552,0.10543704,0.017122254,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,1997,,,71194,9,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,85460000,,4,27412000,4644000,159741,6615,16,4,0,2,1,1,,0,,,,$0.00 ,,4,,"$160,000.00 ",$0.00 ,"$6,874.00 ","$3,720.93 ",160000,0,43,,,7,,,,13,5,0,0,,,0,1,0,,2,1,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,6014,1997Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,1998,,,71194,10,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,88472824,,7,28055351,4608962,277005,68941,20,6,1,3,3,1,,1,,,,$0.00 ,,4,,"$147,250.00 ",$0.00 ,"($15,745.00)","$6,203.84 ",192319,45069,31,,,21,,,,32,6,0,0,1,0,0,0,1,,2,1,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,5271,1998Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,1999,,,71194,11,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,80544000,,5,27058000,3649000,213994,53200,25,5,1,2,2,1,,0,,,,$0.00 ,,6,0,"$186,738.00 ",$0.00 ,"$25,944.00 ","$7,469.52 ",186738,0,25,,,9,,,,13,12,0,0,2,0,0,0,1,,2,1,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,5828,1999Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,2000,,,71194,12,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,88609400,,3,29763800,4013900,302463,13603,24,3,0,1,1,1,,0,,,,$0.00 ,0,5,0,"$172,500.00 ",$1.00 ,"($116,360.00)","$7,500.00 ",172500,0,23,,,17,,,,22,7,0,0,2,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,6014,2000Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,2001,,,71194,13,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,106347000,,9,40097000,4683000,349178,184868,16,7,2,3,2,4,,2,,,,$0.00 ,0,10,0,"$289,055.00 ",$0.00 ,"$124,745.00 ","$6,882.26 ",289055,0,42,,,53,,,,59,11,0,1,5,0,3,4,0,4,3,1,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,5271,2001Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,2002,,,71194,14,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,108775000,,21,4243200,4178000,389229,293079,32,18,4,13,5,3,,3,,,,$0.00 ,0,12,2,"$185,600.00 ",$0.00 ,"$91,910.00 ","$4,373.49 ",188060,2460,43,,,57,,,,62,4,0,5,6,0,1,4,0,4,4,1,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,5643,2002Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,2003,,,71194,15,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,124103000,,12,45374000,3849000,462334,260809,29,10,2,6,4,2,,2,,,,$0.00 ,0,17,5,"$329,315.00 ",$0.00 ,"$138,636.00 ","$4,417.68 ",340161,10846,77,,,48,,,,62,10,0,1,8,0,1,2,0,2, , ,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,4281,2003Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,2004,,,71194,16,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,138087500,,13,62619284,3833305,1025970,658093,41,9,2,6,5,2,18,4,,,,$0.00 ,0,11,4,"$285,629.00 ",$0.00 ,"($71,187.00)","$5,115.34 ",296690,11061,58,,,54,1,46,7,69,12,0,1,9,1,2,2,0,2,4,3,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,0.00%,0,No,0,No,,5085,2004Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
Auburn University,Auburn University,2005,,,71194,17,1,YES,1,AL,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,132203000,,14,51319000,4969000,861863,358800,45,6,2,0,8,6,17,0,6,8,,$0.00 ,0,16,6,"$512,630.00 ",$0.00 ,"$29,522.00 ","$7,397.01 ",532585,19955,72,,,56,1,54,1,61,14,0,1,11,0,2,2,0,2,4,4,,,,,,,,,,,,,,,,,,auburn university,0,No,50.00%,50.00%,50.00%,35.00%,30.00%,30.00%,30.00%,39.29%,47.50%,0.48,,,,,,,,4252,2005Auburn University,505,,,,,,,1856,169,,,,,,,,,,,,,,,,
